# t x y z vx vy vz m
116290.001 35.43529 28.41944 0.00085 -0.00185 0.00267 -0.00000 1.000e+04 
116300.001 -41.86506 -28.82208 0.00004 -0.00013 0.00035 0.00000 1.000e+04 
116310.001 43.18621 15.26136 -0.00048 -0.00143 0.00290 -0.00000 1.000e+04 
116320.001 -47.68211 -16.36789 -0.00142 -0.00048 0.00018 -0.00000 1.000e+04 
116330.001 46.41546 0.49629 -0.00081 -0.00096 0.00299 0.00000 1.000e+04 
116340.001 -49.69655 -2.72391 0.00303 -0.00087 0.00010 0.00000 1.000e+04 
116350.001 45.03143 -14.15680 0.00121 -0.00051 0.00292 -0.00000 1.000e+04 
116360.001 -47.74588 11.18535 0.00318 -0.00128 0.00014 0.00000 1.000e+04 
116370.001 39.33921 -27.57875 0.00088 -0.00012 0.00272 -0.00000 1.000e+04 
116380.001 -41.72814 24.12881 0.00526 -0.00167 0.00029 -0.00000 1.000e+04 
116390.001 30.14957 -38.45114 -0.00691 0.00019 0.00243 0.00000 1.000e+04 
116400.001 -32.05778 34.87781 0.00127 -0.00201 0.00057 -0.00000 1.000e+04 
116410.001 18.35895 -46.11765 -0.00408 0.00040 0.00208 0.00000 1.000e+04 
116420.001 -19.28467 42.41392 0.00239 -0.00226 0.00095 0.00000 1.000e+04 
116430.001 4.96273 -50.02570 0.00232 0.00049 0.00169 -0.00000 1.000e+04 
116440.001 -4.65842 45.68618 0.00264 -0.00238 0.00140 0.00000 1.000e+04 
116450.001 -8.72102 -49.96168 0.00005 0.00048 0.00129 -0.00000 1.000e+04 
116460.001 10.32939 44.30531 -0.00164 -0.00235 0.00187 0.00000 1.000e+04 
116470.001 -21.78329 -46.09113 -0.00502 0.00036 0.00093 -0.00000 1.000e+04 
116480.001 24.31094 38.24772 0.00041 -0.00216 0.00232 -0.00000 1.000e+04 
116490.001 -33.22659 -38.70043 -0.00234 0.00015 0.00060 0.00000 1.000e+04 
116500.001 35.66781 28.09544 -0.00257 -0.00184 0.00268 0.00000 1.000e+04 
116510.001 -42.05581 -28.52025 0.00474 -0.00014 0.00035 -0.00000 1.000e+04 
116520.001 43.29696 14.96347 0.00105 -0.00142 0.00291 0.00000 1.000e+04 
116530.001 -47.74166 -16.08811 0.00260 -0.00049 0.00017 -0.00000 1.000e+04 
116540.001 46.44022 0.29067 0.00520 -0.00096 0.00299 0.00000 1.000e+04 
116550.001 -49.68478 -2.42032 -0.00531 -0.00088 0.00010 -0.00000 1.000e+04 
116560.001 44.99557 -14.33633 -0.00142 -0.00051 0.00292 0.00000 1.000e+04 
116570.001 -47.64193 11.43716 0.00287 -0.00128 0.00014 0.00000 1.000e+04 
116580.001 39.27879 -27.71251 0.00278 -0.00011 0.00272 -0.00000 1.000e+04 
116590.001 -41.60318 24.23855 -0.00595 -0.00167 0.00029 0.00000 1.000e+04 
116600.001 30.08456 -38.58393 0.00116 0.00019 0.00243 0.00000 1.000e+04 
116610.001 -31.83858 35.00408 -0.00426 -0.00201 0.00057 -0.00000 1.000e+04 
116620.001 18.23364 -46.20510 0.00129 0.00040 0.00207 0.00000 1.000e+04 
116630.001 -19.11240 42.41397 -0.00395 -0.00226 0.00095 0.00000 1.000e+04 
116640.001 5.02231 -50.05528 0.00515 0.00049 0.00168 -0.00000 1.000e+04 
116650.001 -4.44662 45.68545 0.00408 -0.00238 0.00140 0.00000 1.000e+04 
116660.001 -8.63401 -49.97256 -0.00050 0.00048 0.00129 -0.00000 1.000e+04 
116670.001 10.66145 44.26592 0.00324 -0.00235 0.00188 0.00000 1.000e+04 
116680.001 -21.77019 -46.03505 -0.00594 0.00036 0.00092 -0.00000 1.000e+04 
116690.001 24.56130 38.14491 0.00980 -0.00216 0.00232 0.00000 1.000e+04 
116700.001 -33.11362 -38.68724 -0.00987 0.00015 0.00060 0.00000 1.000e+04 
116710.001 35.84932 28.03019 0.00490 -0.00183 0.00268 -0.00000 1.000e+04 
116720.001 -41.95727 -28.43652 -0.00053 -0.00013 0.00035 0.00000 1.000e+04 
116730.001 43.34988 15.08555 -0.00115 -0.00142 0.00290 -0.00000 1.000e+04 
116740.001 -47.65702 -16.03192 0.00360 -0.00048 0.00017 0.00000 1.000e+04 
116750.001 46.48535 0.53299 -0.00278 -0.00096 0.00298 -0.00000 1.000e+04 
116760.001 -49.64532 -2.40989 0.00461 -0.00087 0.00010 0.00000 1.000e+04 
116770.001 45.08127 -14.19583 -0.00375 -0.00051 0.00292 -0.00000 1.000e+04 
116780.001 -47.59029 11.56216 0.00480 -0.00128 0.00014 -0.00000 1.000e+04 
116790.001 39.34123 -27.66400 -0.00430 -0.00011 0.00272 0.00000 1.000e+04 
116800.001 -41.43076 24.53993 0.00077 -0.00168 0.00030 -0.00000 1.000e+04 
116810.001 30.02774 -38.60223 -0.00112 0.00019 0.00243 0.00000 1.000e+04 
116820.001 -31.60462 35.19892 -0.00392 -0.00202 0.00058 -0.00000 1.000e+04 
116830.001 18.27588 -46.14366 0.00336 0.00040 0.00207 0.00000 1.000e+04 
116840.001 -18.91946 42.54331 -0.00372 -0.00226 0.00095 -0.00000 1.000e+04 
116850.001 4.99796 -49.97886 0.00516 0.00049 0.00168 0.00000 1.000e+04 
116860.001 -4.46628 45.72026 -0.00598 -0.00238 0.00140 0.00000 1.000e+04 
116870.001 -8.67757 -49.95974 0.00409 0.00048 0.00129 -0.00000 1.000e+04 
116880.001 10.65307 44.26108 0.00021 -0.00235 0.00188 0.00000 1.000e+04 
116890.001 -21.72725 -46.03356 -0.00049 0.00036 0.00092 -0.00000 1.000e+04 
116900.001 24.47762 38.20713 0.00555 -0.00216 0.00232 0.00000 1.000e+04 
116910.001 -33.11133 -38.71341 -0.00306 0.00015 0.00060 -0.00000 1.000e+04 
116920.001 35.87389 28.00074 0.00416 -0.00183 0.00268 0.00000 1.000e+04 
116930.001 -42.01369 -28.40007 -0.00388 -0.00014 0.00034 -0.00000 1.000e+04 
116940.001 43.41954 14.90561 0.00794 -0.00141 0.00291 0.00000 1.000e+04 
116950.001 -47.68021 -15.94250 -0.00935 -0.00049 0.00017 -0.00000 1.000e+04 
116960.001 46.49187 0.39184 0.00437 -0.00096 0.00298 0.00000 1.000e+04 
116970.001 -49.60494 -2.39182 0.00161 -0.00087 0.00010 0.00000 1.000e+04 
116980.001 45.09405 -14.05095 -0.00420 -0.00051 0.00292 0.00000 1.000e+04 
116990.001 -47.64169 11.27125 0.00566 -0.00128 0.00014 -0.00000 1.000e+04 
117000.001 39.51939 -27.39066 -0.00773 -0.00012 0.00273 0.00000 1.000e+04 
117010.001 -41.61877 24.16550 0.00513 -0.00167 0.00029 -0.00000 1.000e+04 
117020.001 30.49937 -38.16274 -0.00406 0.00018 0.00244 0.00000 1.000e+04 
117030.001 -32.12133 34.74448 0.00595 -0.00200 0.00056 0.00000 1.000e+04 
117040.001 18.94902 -45.84319 -0.00841 0.00039 0.00209 -0.00000 1.000e+04 
117050.001 -19.62662 42.24635 0.00789 -0.00225 0.00093 0.00000 1.000e+04 
117060.001 5.72915 -49.90935 -0.00449 0.00049 0.00170 0.00000 1.000e+04 
117070.001 -5.00793 45.69638 0.00184 -0.00238 0.00138 -0.00000 1.000e+04 
117080.001 -8.01960 -50.02579 0.00020 0.00048 0.00131 0.00000 1.000e+04 
117090.001 10.09178 44.42769 -0.00367 -0.00235 0.00186 -0.00000 1.000e+04 
117100.001 -21.14610 -46.29929 0.00406 0.00037 0.00094 0.00000 1.000e+04 
117110.001 24.14259 38.45099 -0.00827 -0.00217 0.00231 0.00000 1.000e+04 
117120.001 -32.57692 -39.08128 0.00988 0.00016 0.00061 -0.00000 1.000e+04 
117130.001 35.49743 28.52272 -0.00587 -0.00185 0.00266 0.00000 1.000e+04 
117140.001 -41.53929 -28.98963 0.00029 -0.00012 0.00036 -0.00000 1.000e+04 
117150.001 43.14177 15.71900 0.00321 -0.00144 0.00289 0.00000 1.000e+04 
117160.001 -47.34009 -16.79097 -0.00987 -0.00046 0.00018 -0.00000 1.000e+04 
117170.001 46.52116 1.32854 0.00998 -0.00099 0.00298 0.00000 1.000e+04 
117180.001 -49.53137 -3.18940 -0.01299 -0.00085 0.00010 -0.00000 1.000e+04 
117190.001 45.37770 -13.17568 0.01011 -0.00054 0.00292 0.00000 1.000e+04 
117200.001 -47.76846 10.49789 -0.00973 -0.00125 0.00013 -0.00000 1.000e+04 
117210.001 40.13283 -26.41626 0.00891 -0.00015 0.00274 0.00000 1.000e+04 
117220.001 -42.11800 23.34623 -0.00944 -0.00164 0.00028 -0.00000 1.000e+04 
117230.001 31.29184 -37.48674 0.00744 0.00016 0.00246 0.00000 1.000e+04 
117240.001 -32.79181 34.17592 -0.00453 -0.00199 0.00054 -0.00000 1.000e+04 
117250.001 19.85944 -45.37304 -0.00107 0.00038 0.00212 0.00000 1.000e+04 
117260.001 -20.52930 41.87752 0.00434 -0.00224 0.00090 -0.00000 1.000e+04 
117270.001 6.91439 -49.63985 -0.00842 0.00049 0.00174 0.00000 1.000e+04 
117280.001 -6.24956 45.62050 0.00742 -0.00237 0.00134 -0.00000 1.000e+04 
117290.001 -6.62649 -50.10599 -0.00790 0.00049 0.00135 0.00000 1.000e+04 
117300.001 8.61084 44.80338 0.00698 -0.00236 0.00181 -0.00000 1.000e+04 
117310.001 -19.58639 -46.84560 -0.00871 0.00039 0.00098 0.00000 1.000e+04 
117320.001 22.50722 39.49789 0.00949 -0.00220 0.00225 -0.00000 1.000e+04 
117330.001 -31.19021 -40.11653 -0.01269 0.00020 0.00065 0.00000 1.000e+04 
117340.001 34.17619 30.12981 0.01122 -0.00190 0.00262 -0.00000 1.000e+04 
117350.001 -40.49821 -30.37493 -0.01210 -0.00008 0.00038 0.00000 1.000e+04 
117360.001 42.31482 17.74250 0.01210 -0.00150 0.00287 -0.00000 1.000e+04 
117370.001 -46.73181 -18.50587 -0.01257 -0.00041 0.00020 0.00000 1.000e+04 
117380.001 46.29748 3.54044 0.01242 -0.00105 0.00298 -0.00000 1.000e+04 
117390.001 -49.47195 -5.13906 -0.01121 -0.00079 0.00010 0.00000 1.000e+04 
117400.001 45.79182 -11.05048 0.00865 -0.00060 0.00294 0.00000 1.000e+04 
117410.001 -48.31194 8.58994 -0.00656 -0.00120 0.00012 -0.00000 1.000e+04 
117420.001 41.09625 -24.53994 0.00236 -0.00020 0.00278 0.00000 1.000e+04 
117430.001 -43.20797 21.60693 -0.00486 -0.00159 0.00025 -0.00000 1.000e+04 
117440.001 32.80740 -35.95774 0.00156 0.00012 0.00251 0.00000 1.000e+04 
117450.001 -34.34375 32.82249 -0.00500 -0.00194 0.00049 -0.00000 1.000e+04 
117460.001 21.76965 -44.32787 0.00156 0.00035 0.00217 0.00000 1.000e+04 
117470.001 -22.52403 40.98300 -0.00008 -0.00221 0.00084 -0.00000 1.000e+04 
117480.001 8.99008 -49.18955 -0.00468 0.00048 0.00180 0.00000 1.000e+04 
117490.001 -8.53999 45.36383 0.00459 -0.00236 0.00127 -0.00000 1.000e+04 
117500.001 -4.56681 -50.24042 -0.00807 0.00050 0.00141 0.00000 1.000e+04 
117510.001 6.25385 45.28917 0.00833 -0.00237 0.00174 -0.00000 1.000e+04 
117520.001 -17.68849 -47.51750 -0.01058 0.00041 0.00103 0.00000 1.000e+04 
117530.001 20.37999 40.68957 0.01055 -0.00223 0.00218 -0.00000 1.000e+04 
117540.001 -29.55114 -41.31976 -0.01095 0.00023 0.00070 0.00000 1.000e+04 
117550.001 32.49560 31.88628 0.00981 -0.00195 0.00257 -0.00000 1.000e+04 
117560.001 -39.23539 -32.06989 -0.00886 -0.00003 0.00042 0.00000 1.000e+04 
117570.001 41.24740 19.90051 0.00660 -0.00157 0.00284 0.00000 1.000e+04 
117580.001 -46.02231 -20.42947 -0.00733 -0.00036 0.00022 -0.00000 1.000e+04 
117590.001 45.92396 5.93605 0.00367 -0.00113 0.00297 0.00000 1.000e+04 
117600.001 -49.33055 -7.18768 -0.00596 -0.00073 0.00011 -0.00000 1.000e+04 
117610.001 46.15491 -8.64354 0.00195 -0.00068 0.00296 0.00000 1.000e+04 
117620.001 -48.75607 6.51155 -0.00248 -0.00113 0.00011 -0.00000 1.000e+04 
117630.001 42.14414 -22.36430 -0.00146 -0.00026 0.00281 0.00000 1.000e+04 
117640.001 -44.30390 19.67111 0.00013 -0.00153 0.00022 -0.00000 1.000e+04 
117650.001 34.33695 -34.23715 -0.00429 0.00008 0.00256 0.00000 1.000e+04 
117660.001 -36.09025 31.18318 0.00320 -0.00189 0.00045 -0.00000 1.000e+04 
117670.001 23.59386 -43.20435 -0.00628 0.00033 0.00223 0.00000 1.000e+04 
117680.001 -24.71289 39.90558 0.00533 -0.00217 0.00078 0.00000 1.000e+04 
117690.001 10.96791 -48.65194 -0.00360 0.00047 0.00186 -0.00000 1.000e+04 
117700.001 -11.00594 44.96244 0.00153 -0.00234 0.00120 0.00000 1.000e+04 
117710.001 -2.55480 -50.30858 0.00276 0.00050 0.00147 -0.00000 1.000e+04 
117720.001 3.76745 45.64246 -0.00385 -0.00238 0.00166 0.00000 1.000e+04 
117730.001 -15.95969 -48.13010 0.00415 0.00043 0.00109 -0.00000 1.000e+04 
117740.001 18.14175 41.70688 0.00066 -0.00227 0.00212 -0.00000 1.000e+04 
117750.001 -28.12631 -42.41575 -0.00241 0.00026 0.00074 0.00000 1.000e+04 
117760.001 30.87470 33.36745 0.00275 -0.00200 0.00252 0.00000 1.000e+04 
117770.001 -38.28334 -33.38466 0.00205 0.00001 0.00045 -0.00000 1.000e+04 
117780.001 40.28120 21.57031 -0.00012 -0.00162 0.00281 0.00000 1.000e+04 
117790.001 -45.54969 -21.83629 -0.00011 -0.00032 0.00024 -0.00000 1.000e+04 
117800.001 45.54016 7.50282 -0.00244 -0.00118 0.00297 0.00000 1.000e+04 
117810.001 -49.28623 -8.63859 0.00260 -0.00069 0.00012 0.00000 1.000e+04 
117820.001 46.23285 -7.34884 0.00075 -0.00072 0.00297 -0.00000 1.000e+04 
117830.001 -49.10977 5.20827 0.00315 -0.00109 0.00011 0.00000 1.000e+04 
117840.001 42.47456 -21.46785 -0.00005 -0.00029 0.00283 -0.00000 1.000e+04 
117850.001 -44.90682 18.56023 -0.00089 -0.00149 0.00021 -0.00000 1.000e+04 
117860.001 34.96996 -33.45643 0.00156 0.00006 0.00258 0.00000 1.000e+04 
117870.001 -36.95932 30.29094 -0.00600 -0.00186 0.00042 -0.00000 1.000e+04 
117880.001 24.49677 -42.62326 0.00573 0.00031 0.00226 0.00000 1.000e+04 
117890.001 -25.75259 39.31783 -0.00721 -0.00215 0.00075 -0.00000 1.000e+04 
117900.001 12.08245 -48.32586 0.00566 0.00046 0.00189 0.00000 1.000e+04 
117910.001 -12.29713 44.65720 -0.00499 -0.00233 0.00116 -0.00000 1.000e+04 
117920.001 -1.32489 -50.33351 0.00511 0.00050 0.00150 0.00000 1.000e+04 
117930.001 2.38847 45.74341 -0.00494 -0.00238 0.00162 -0.00000 1.000e+04 
117940.001 -14.72267 -48.52265 0.00385 0.00044 0.00112 0.00000 1.000e+04 
117950.001 16.85167 42.24427 -0.00014 -0.00228 0.00208 -0.00000 1.000e+04 
117960.001 -27.01055 -43.12127 -0.00246 0.00028 0.00078 -0.00000 1.000e+04 
117970.001 29.69655 34.36229 0.00334 -0.00204 0.00249 0.00000 1.000e+04 
117980.001 -37.24884 -34.55114 -0.00256 0.00004 0.00048 -0.00000 1.000e+04 
117990.001 39.45565 22.97238 -0.00006 -0.00167 0.00279 0.00000 1.000e+04 
118000.001 -44.76673 -23.36716 0.00206 -0.00027 0.00026 -0.00000 1.000e+04 
118010.001 45.15319 9.35423 -0.00464 -0.00123 0.00295 -0.00000 1.000e+04 
118020.001 -48.90116 -10.52097 0.00797 -0.00064 0.00013 -0.00000 1.000e+04 
118030.001 46.47501 -5.19971 -0.00849 -0.00078 0.00297 0.00000 1.000e+04 
118040.001 -49.28338 3.12982 0.00586 -0.00103 0.00010 -0.00000 1.000e+04 
118050.001 43.43535 -19.27206 -0.00572 -0.00036 0.00286 0.00000 1.000e+04 
118060.001 -45.77730 16.46783 0.00371 -0.00143 0.00018 -0.00000 1.000e+04 
118070.001 36.50545 -31.64557 -0.00519 0.00000 0.00263 -0.00000 1.000e+04 
118080.001 -38.48152 28.49134 0.00551 -0.00180 0.00038 0.00000 1.000e+04 
118090.001 26.37563 -41.40925 -0.00387 0.00027 0.00232 -0.00000 1.000e+04 
118100.001 -27.76540 38.01062 0.00060 -0.00211 0.00069 0.00000 1.000e+04 
118110.001 14.14148 -47.76258 0.00251 0.00044 0.00195 0.00000 1.000e+04 
118120.001 -14.35392 44.09204 0.00101 -0.00232 0.00109 -0.00000 1.000e+04 
118130.001 0.66686 -50.35421 0.00050 0.00050 0.00156 0.00000 1.000e+04 
118140.001 0.50977 45.83228 0.00276 -0.00239 0.00156 -0.00000 1.000e+04 
118150.001 -12.86613 -49.03161 0.00005 0.00045 0.00117 0.00000 1.000e+04 
118160.001 15.17288 42.89899 0.00129 -0.00230 0.00202 -0.00000 1.000e+04 
118170.001 -25.36526 -44.09831 -0.00089 0.00031 0.00082 0.00000 1.000e+04 
118180.001 28.39486 35.50120 -0.00402 -0.00207 0.00244 -0.00000 1.000e+04 
118190.001 -36.07479 -35.77318 0.00390 0.00007 0.00051 -0.00000 1.000e+04 
118200.001 38.64582 24.34967 0.00176 -0.00171 0.00276 0.00000 1.000e+04 
118210.001 -44.02532 -24.75492 -0.00317 -0.00024 0.00028 -0.00000 1.000e+04 
118220.001 44.82779 10.81626 -0.00102 -0.00128 0.00294 0.00000 1.000e+04 
118230.001 -48.60264 -11.92140 -0.00507 -0.00060 0.00014 -0.00000 1.000e+04 
118240.001 46.60061 -3.79549 -0.00413 -0.00083 0.00298 0.00000 1.000e+04 
118250.001 -49.36430 1.79077 -0.00073 -0.00099 0.00010 -0.00000 1.000e+04 
118260.001 43.96718 -17.99393 -0.00521 -0.00040 0.00287 0.00000 1.000e+04 
118270.001 -46.20337 15.42749 0.00312 -0.00140 0.00017 -0.00000 1.000e+04 
118280.001 37.22405 -30.77462 -0.00789 -0.00002 0.00265 -0.00000 1.000e+04 
118290.001 -39.06527 27.71148 0.00458 -0.00178 0.00036 -0.00000 1.000e+04 
118300.001 27.30928 -40.77359 -0.00760 0.00026 0.00234 0.00000 1.000e+04 
118310.001 -28.50233 37.50462 0.00217 -0.00209 0.00066 -0.00000 1.000e+04 
118320.001 15.16442 -47.40887 0.00189 0.00043 0.00198 0.00000 1.000e+04 
118330.001 -15.19124 43.85453 -0.00586 -0.00231 0.00107 -0.00000 1.000e+04 
118340.001 1.72043 -50.26998 0.00840 0.00050 0.00159 -0.00000 1.000e+04 
118350.001 -0.51334 45.85416 -0.00478 -0.00239 0.00152 0.00000 1.000e+04 
118360.001 -11.72800 -49.28820 0.00063 0.00046 0.00120 -0.00000 1.000e+04 
118370.001 14.25467 43.27047 0.00382 -0.00231 0.00199 0.00000 1.000e+04 
118380.001 -24.44552 -44.56445 -0.00582 0.00032 0.00084 0.00000 1.000e+04 
118390.001 27.58500 36.15583 0.00549 -0.00209 0.00241 -0.00000 1.000e+04 
118400.001 -35.22881 -36.53509 -0.00333 0.00010 0.00054 0.00000 1.000e+04 
118410.001 37.93765 25.42842 0.00092 -0.00175 0.00274 -0.00000 1.000e+04 
118420.001 -43.36748 -25.83912 0.00247 -0.00020 0.00030 0.00000 1.000e+04 
118430.001 44.43661 12.22768 -0.00113 -0.00133 0.00293 0.00000 1.000e+04 
118440.001 -48.22278 -13.32876 -0.00396 -0.00056 0.00015 -0.00000 1.000e+04 
118450.001 46.65966 -2.18354 0.00660 -0.00088 0.00298 0.00000 1.000e+04 
118460.001 -49.44589 0.22242 -0.00814 -0.00095 0.00009 0.00000 1.000e+04 
118470.001 44.49443 -16.55021 0.00717 -0.00044 0.00289 -0.00000 1.000e+04 
118480.001 -46.68895 13.93219 -0.00282 -0.00136 0.00015 0.00000 1.000e+04 
118490.001 38.22867 -29.45930 0.00158 -0.00006 0.00268 -0.00000 1.000e+04 
118500.001 -39.97519 26.44511 0.00411 -0.00174 0.00033 0.00000 1.000e+04 
118510.001 28.69066 -39.71604 -0.00510 0.00023 0.00238 -0.00000 1.000e+04 
118520.001 -29.85678 36.52073 0.00491 -0.00206 0.00062 -0.00000 1.000e+04 
118530.001 16.84026 -46.71020 -0.00349 0.00042 0.00203 0.00000 1.000e+04 
118540.001 -17.05522 43.25289 -0.00248 -0.00229 0.00101 -0.00000 1.000e+04 
118550.001 3.72256 -50.04069 0.00574 0.00050 0.00164 0.00000 1.000e+04 
118560.001 -2.66570 45.86731 -0.00542 -0.00238 0.00145 0.00000 1.000e+04 
118570.001 -9.63120 -49.63624 0.00339 0.00047 0.00126 -0.00000 1.000e+04 
118580.001 11.94551 43.99980 0.00160 -0.00234 0.00192 0.00000 1.000e+04 
118590.001 -22.34575 -45.57518 -0.00447 0.00035 0.00090 0.00000 1.000e+04 
118600.001 25.38240 37.75071 0.00238 -0.00214 0.00234 -0.00000 1.000e+04 
118610.001 -33.44932 -38.15119 0.00083 0.00014 0.00059 0.00000 1.000e+04 
118620.001 36.28493 27.68934 -0.00375 -0.00182 0.00268 -0.00000 1.000e+04 
118630.001 -42.07228 -27.93763 0.00725 -0.00014 0.00033 0.00000 1.000e+04 
118640.001 43.52697 14.91002 -0.00502 -0.00141 0.00290 -0.00000 1.000e+04 
118650.001 -47.55844 -15.78946 0.00290 -0.00049 0.00017 0.00000 1.000e+04 
118660.001 46.56518 0.70993 -0.00306 -0.00096 0.00298 -0.00000 1.000e+04 
118670.001 -49.49434 -2.40136 0.00820 -0.00087 0.00010 0.00000 1.000e+04 
118680.001 45.28098 -13.59879 -0.00857 -0.00053 0.00292 -0.00000 1.000e+04 
118690.001 -47.57597 11.15541 0.00648 -0.00127 0.00013 -0.00000 1.000e+04 
118700.001 39.91897 -26.71799 -0.00451 -0.00014 0.00274 0.00000 1.000e+04 
118710.001 -41.82236 23.79977 0.00357 -0.00166 0.00028 0.00000 1.000e+04 
118720.001 31.18817 -37.50934 -0.00456 0.00017 0.00246 -0.00000 1.000e+04 
118730.001 -32.53826 34.40996 0.00802 -0.00199 0.00054 -0.00000 1.000e+04 
118740.001 19.86824 -45.34128 -0.00890 0.00038 0.00212 0.00000 1.000e+04 
118750.001 -20.29012 41.98804 0.00396 -0.00224 0.00091 -0.00000 1.000e+04 
118760.001 6.94021 -49.61833 -0.00105 0.00049 0.00174 0.00000 1.000e+04 
118770.001 -6.10732 45.61874 -0.00428 -0.00237 0.00134 -0.00000 1.000e+04 
118780.001 -6.48983 -50.12085 0.00674 0.00049 0.00135 -0.00000 1.000e+04 
118790.001 8.77777 44.79811 -0.00619 -0.00236 0.00181 0.00000 1.000e+04 
118800.001 -19.56916 -46.82639 0.00439 0.00039 0.00098 -0.00000 1.000e+04 
118810.001 22.65494 39.43173 0.00108 -0.00220 0.00226 0.00000 1.000e+04 
118820.001 -31.13954 -40.14044 -0.00480 0.00020 0.00065 -0.00000 1.000e+04 
118830.001 34.37232 29.96773 0.00123 -0.00189 0.00262 -0.00000 1.000e+04 
118840.001 -40.46975 -30.35160 -0.00334 -0.00008 0.00038 0.00000 1.000e+04 
118850.001 42.48689 17.51505 0.00379 -0.00149 0.00287 -0.00000 1.000e+04 
118860.001 -46.74112 -18.32425 0.00395 -0.00042 0.00019 0.00000 1.000e+04 
118870.001 46.39307 3.31886 0.00220 -0.00105 0.00298 -0.00000 1.000e+04 
118880.001 -49.44419 -4.80910 -0.00087 -0.00080 0.00010 -0.00000 1.000e+04 
118890.001 45.81080 -11.37482 -0.00166 -0.00059 0.00294 0.00000 1.000e+04 
118900.001 -48.12187 8.96653 0.00098 -0.00121 0.00012 -0.00000 1.000e+04 
118910.001 41.06742 -24.87243 -0.00392 -0.00019 0.00277 0.00000 1.000e+04 
118920.001 -42.81790 22.13223 0.00293 -0.00161 0.00025 0.00000 1.000e+04 
118930.001 32.57208 -36.30402 0.00194 0.00013 0.00250 -0.00000 1.000e+04 
118940.001 -33.79475 33.21511 0.00118 -0.00195 0.00051 0.00000 1.000e+04 
118950.001 21.49864 -44.57600 0.00225 0.00036 0.00216 -0.00000 1.000e+04 
118960.001 -21.74281 41.30006 -0.00039 -0.00222 0.00086 0.00000 1.000e+04 
118970.001 8.61531 -49.34049 0.00232 0.00048 0.00178 -0.00000 1.000e+04 
118980.001 -7.52964 45.47492 -0.00123 -0.00237 0.00130 0.00000 1.000e+04 
118990.001 -5.05111 -50.24543 -0.00089 0.00049 0.00139 -0.00000 1.000e+04 
119000.001 7.31624 45.07912 -0.00558 -0.00237 0.00177 -0.00000 1.000e+04 
119010.001 -18.12621 -47.36423 0.00351 0.00041 0.00102 0.00000 1.000e+04 
119020.000 21.40717 40.19403 0.00251 -0.00222 0.00221 -0.00000 1.000e+04 
119030.000 -29.91851 -40.95003 -0.00690 0.00022 0.00068 0.00000 1.000e+04 
119040.000 33.21725 31.27286 0.00346 -0.00193 0.00259 0.00000 1.000e+04 
119050.000 -39.56896 -31.53260 0.00118 -0.00004 0.00041 -0.00000 1.000e+04 
119060.000 41.86186 18.96376 -0.00271 -0.00154 0.00285 -0.00000 1.000e+04 
119070.000 -46.22062 -19.62514 -0.00191 -0.00038 0.00021 0.00000 1.000e+04 
119080.000 46.20332 4.89263 0.00016 -0.00109 0.00297 -0.00000 1.000e+04 
119090.000 -49.30861 -6.28947 0.00253 -0.00076 0.00010 0.00000 1.000e+04 
119100.000 46.10552 -9.73568 -0.00597 -0.00064 0.00295 -0.00000 1.000e+04 
119110.000 -48.48504 7.44613 0.00763 -0.00116 0.00011 -0.00000 1.000e+04 
119120.000 41.75599 -23.45821 -0.00327 -0.00024 0.00279 0.00000 1.000e+04 
119130.000 -43.65593 20.63709 -0.00016 -0.00156 0.00023 -0.00000 1.000e+04 
119140.000 33.74512 -35.05629 -0.00082 0.00010 0.00254 0.00000 1.000e+04 
119150.000 -35.09896 32.04137 -0.00760 -0.00192 0.00047 -0.00000 1.000e+04 
119160.000 22.89240 -43.74313 0.00269 0.00034 0.00220 0.00000 1.000e+04 
119170.000 -23.31380 40.59800 -0.00555 -0.00219 0.00082 -0.00000 1.000e+04 
119180.000 10.12188 -48.89486 0.00239 0.00047 0.00183 0.00000 1.000e+04 
119190.000 -9.49168 45.21743 -0.00691 -0.00235 0.00124 -0.00000 1.000e+04 
119200.000 -3.36022 -50.30701 0.00038 0.00050 0.00144 0.00000 1.000e+04 
119210.000 5.47572 45.45113 0.00273 -0.00237 0.00171 -0.00000 1.000e+04 
119220.000 -16.71742 -47.82043 -0.00740 0.00042 0.00106 -0.00000 1.000e+04 
119230.000 19.74509 41.08415 0.00478 -0.00224 0.00216 0.00000 1.000e+04 
119240.000 -28.80973 -41.75882 -0.00469 0.00025 0.00072 -0.00000 1.000e+04 
119250.000 32.07500 32.45568 0.00292 -0.00197 0.00255 0.00000 1.000e+04 
119260.000 -38.73104 -32.52816 0.00154 -0.00001 0.00043 -0.00000 1.000e+04 
119270.000 41.02913 20.59065 -0.00558 -0.00159 0.00283 0.00000 1.000e+04 
119280.000 -45.74413 -20.87016 0.00344 -0.00034 0.00022 0.00000 1.000e+04 
